Tree,Species,DBH_inch,CBH_ft,HT_ft,NOTES,Notes_2018,Northing,Easting,Cluster,radius
2161,PIPO,13.9,36.4,63.6,,Measurement Issue,4330640,490010,NA,NA
1239,PIPO,13.9,50.1,52.6,,,4330780,490262,NA,NA
414,PIPO,13.9,47,67.3,,,4330860,490209,NA,NA
1767,PIPO,13.9,43.4,57.3,,,4330720,490218,NA,NA
2283,PIPO,13.9,40.9,67.7,,,4330660,490140,NA,NA
1117,PIPO,13.9,39.8,70.7,dbh correct 01,,4330780,490130,NA,NA
926,PIPO,13.9,39,63,,,4330810,490201,NA,NA
940,PIPO,13.9,36.6,62.5,,,4330810,490219,NA,NA
59,PIPO,13.9,45.2,69.9,,,4330890,490053,NA,NA
617,PIPO,13.9,30.6,36.5,,,4330820,490138,NA,NA
1244,PIPO,13.9,26.1,69.4,,,4330770,490263,NA,NA
1204,PIPO,13.9,25.6,60,,,4330790,490214,NA,NA
1036,PIPO,13.9,25.5,67.3,,,4330750,490031,NA,NA
219,PIPO,13.9,22.3,60,,,4330910,490199,NA,NA
2443,PIPO,13.9,22.1,54,,,4330610,490030,NA,NA
1388,PIPO,13.9,21.8,48.7,,,4330750,490116,NA,NA
1157,PIPO,13.9,20.8,56.6,,,4330770,490167,NA,NA
1705,PIPO,13.9,19.5,65.4,,,4330720,490156,NA,NA
1700,PIPO,13.9,18.6,52.9,,,4330700,490156,NA,NA
1841,PIPO,13.9,11,55.1,,,4330710,490254,NA,NA
1369,PIPO,13.9,25.6,51.2,,,4330730,490098,NA,NA
1678,PIPO,13.9,18.9,62.9,,,4330720,490140,NA,NA
2654,PIPO,14,28.9,59.1,,Forked above DBH,4330630,490226,NA,NA
1208,PIPO,14,42.8,65.4,,Measurement Issue,4330790,490224,NA,NA
2517,PIPO,14,21.6,58.4,,Measurement Issue,4330600,490089,NA,NA
412,PIPO,14,44.6,67.1,,,4330860,490207,NA,NA
1492,PIPO,14,40.1,69.4,,,4330730,490248,NA,NA
2298,PIPO,14,37.7,67,,,4330650,490132,NA,NA
2346,PIPO,14,28,59.5,,,4330640,490209,NA,NA
1027,PIPO,14,26.6,61.2,,,4330760,490009,NA,NA
1605,PIPO,14,25.3,64.9,,,4330710,490052,NA,NA
121,PIPO,14,43.3,63.7,,,4330880,490087,NA,NA
2001,PIPO,14,30.7,62.5,,,4330670,490125,NA,NA
1493,PIPO,14.1,22.1,55.9,,Forked above DBH,4330750,490237,5,6.21
48,PIPO,14.1,60.2,68.6,,Measurement Issue,4330900,490039,NA,NA
668,PIPO,14.1,47,69.9,,,4330840,490213,NA,NA
471,PIPO,14.1,47,66.9,,,4330880,490265,NA,NA
640,PIPO,14.1,46,65,,,4330830,490187,NA,NA
1211,PIPO,14.1,45.6,68,,,4330780,490227,NA,NA
637,PIPO,14.1,42.2,67.4,,,4330830,490189,NA,NA
1219,PIPO,14.1,41.3,64.3,,,4330770,490224,NA,NA
240,PIPO,14.1,38.7,67.8,,,4330910,490217,NA,NA
1970,PIPO,14.1,38.1,66,,,4330670,490072,NA,NA
1760,PIPO,14.1,37.6,61.7,,,4330700,490217,4,5.73
690,PIPO,14.1,36.1,64.1,,,4330830,490247,NA,NA
1822,PIPO,14.1,24.3,60.9,,,4330730,490260,NA,NA
1155,PIPO,14.1,19.4,65.8,,,4330770,490170,NA,NA
229,PIPO,14.1,15.1,57.4,,,4330900,490206,NA,NA
547,PIPO,14.1,16.8,64.6,,,4330830,490060,1,5.55
2274,PIPO,14.2,0,58.8,,DS,4330640,490114,NA,NA
565,PIPO,14.2,24.4,66,,Measurement Issue,4330840,490082,NA,NA
604,PIPO,14.2,26.3,73.7,,Measurement Issue,4330840,490115,NA,NA
424,PIPO,14.2,54.1,72.1,,,4330880,490217,NA,NA
2289,PIPO,14.2,45.4,68.5,,,4330660,490144,NA,NA
745,PIPO,14.2,43.7,58,,,4330780,490006,NA,NA
2278,PIPO,14.2,49.5,67.7,,,4330660,490115,NA,NA
1201,PIPO,14.2,37.2,69.4,,,4330790,490209,NA,NA
817,PIPO,14.2,35.9,68.3,,,4330790,490088,2,5.3
635,PIPO,14.2,32.9,68,,,4330830,490190,NA,NA
2448,PIPO,14.2,31,53.4,,,4330600,490042,NA,NA
2608,PIPO,14.2,29.4,60.6,,,4330620,490207,NA,NA
1607,PIPO,14.2,27.9,61.5,,,4330720,490056,NA,NA
2306,PIPO,14.2,27.7,55,,,4330650,490158,NA,NA
1591,PIPO,14.2,22.5,66.9,,,4330700,490062,NA,NA
770,PIPO,14.2,25.4,67.6,,,4330810,490024,NA,NA
1788,PIPO,14.2,17.8,75,,,4330730,490234,NA,NA
1414,PIPO,14.2,21.4,66.5,,,4330740,490136,NA,NA
2659,PIPO,14.3,30.6,46.2,,Dead Top,4330620,490232,NA,NA
478,PIPO,14.3,21.1,45.8,,Forked above DBH,4330860,490280,NA,NA
334,PIPO,14.3,31.3,62.7,,Measurement Issue,4330850,490074,NA,NA
656,PIPO,14.3,45.8,69.6,,,4330840,490195,NA,NA
336,PIPO,14.3,43.7,71,,,4330860,490069,NA,NA
1838,PIPO,14.3,39.3,60.1,,,4330710,490253,NA,NA
420,PIPO,14.3,38.6,71.2,,,4330870,490203,NA,NA
1688,PIPO,14.3,33.2,65,,,4330710,490132,NA,NA
2329,PIPO,14.3,33.2,49.2,,,4330650,490191,NA,NA
1249,PIPO,14.3,30.3,62.8,,,4330770,490253,NA,NA
1181,PIPO,14.3,27.5,63,,,4330780,490189,NA,NA
2579,PIPO,14.3,19.1,51.5,,,4330620,490167,NA,NA
1693,PIPO,14.3,16.9,73.3,,,4330700,490138,NA,NA
1260,PIPO,14.3,19.9,56.3,,,4330790,490274,NA,NA
32,PIPO,14.3,32.9,65.8,,,4330890,490031,NA,NA
488,PIPO,14.3,39.4,65.9,,,4330880,490294,NA,NA
638,PIPO,14.4,39.8,73.9,,Forked above DBH,4330830,490192,NA,NA
2615,PIPO,14.4,28,61.3,,Forked above DBH,4330630,490217,NA,NA
1896,PIPO,14.4,29.2,57.8,,Forked Top,4330680,490019,NA,NA
2365,PIPO,14.4,30.3,62.1,,Measurement Issue,4330660,490222,NA,NA
349,PIPO,14.4,37.5,62,,Measurement Issue,4330850,490113,NA,NA
1194,PIPO,14.4,38,58,,,4330770,490203,NA,NA
1996,PIPO,14.4,40,64.5,,,4330670,490116,NA,NA
2098,PIPO,14.4,30.5,60.1,?,,4330700,490243,NA,NA
2397,PIPO,14.4,27.6,51.3,,,4330650,490259,NA,NA
961,PIPO,14.4,25.6,55,,,4330820,490239,NA,NA
335,PIPO,14.4,25.3,75.3,,,4330860,490072,NA,NA
1811,PIPO,14.4,23.2,69.8,,,4330730,490234,NA,NA
1074,PIPO,14.4,23,53,,,4330770,490054,NA,NA
1654,PIPO,14.4,23,45.6,,,4330710,490102,NA,NA
2344,PIPO,14.4,21.4,54.6,,,4330650,490197,NA,NA
936,PIPO,14.4,40,66.6,,,4330820,490221,NA,NA
760,PIPO,14.4,28.6,63.6,,,4330800,490014,NA,NA
1070,PIPO,14.4,11.1,50.1,,,4330750,490050,NA,NA
1346,PIPO,14.4,11,66.3,,,4330720,490078,NA,NA
1474,PIPO,14.4,10.5,63.3,,,4330760,490203,NA,NA
2136,PIPO,14.5,27.9,69.3,,DBH checked twice; Forked,4330680,490290,NA,NA
935,PIPO,14.5,0,44.7,DEAD/MPB (14.5 DBH '10),DS,4330820,490210,NA,NA
1685,PIPO,14.5,17.6,63.4,lightning scar,Forked above DBH,4330710,490144,NA,NA
1385,PIPO,14.5,20.8,58.1,,Measurement Issue,4330740,490115,NA,NA
155,PIPO,14.5,36.3,68.6,,Measurement Issue,4330900,490106,NA,NA
1450,PIPO,14.5,18.5,62.3,,Split Trunk,4330740,490176,NA,NA
891,PIPO,14.5,42.5,71.6,,,4330790,490182,NA,NA
1670,PIPO,14.5,41.8,65.7,,,4330710,490126,NA,NA
822,PIPO,14.5,34.2,67.9,,,4330800,490083,NA,NA
1019,PIPO,14.5,32.8,71.6,,,4330770,490004,NA,NA
1478,PIPO,14.5,32,62.2,,,4330760,490213,NA,NA
1466,PIPO,14.5,30,64.5,,,4330730,490214,NA,NA
1159,PIPO,14.5,29.3,63.6,,,4330770,490165,NA,NA
1734,PIPO,14.5,25,60.6,,,4330710,490187,NA,NA
1072,PIPO,14.5,17.4,59.9,,,4330760,490059,NA,NA
1461,PIPO,14.5,16.9,61.5,,,4330760,490191,NA,NA
2556,PIPO,14.5,32.2,62.2,,,4330620,490128,NA,NA
1984,PIPO,14.5,14.8,51.3,,,4330680,490093,NA,NA
2321,PIPO,14.5,24.5,55.7,,,4330640,490188,NA,NA
1364,PIPO,14.5,6.5,63.9,,,4330750,490088,NA,NA
7,PIPO,14.5,31.9,66.3,,,4330890,489999,NA,NA
1762,PIPO,14.6,26.1,58.2,ok,Dead Top,4330710,490210,4,3.55
1347,PIPO,14.6,0,63,DS/MPB (14.6 DBH '01),DS,4330730,490077,NA,NA
63,PIPO,14.6,40.5,66.1,,Measurement Issue,4330880,490045,NA,NA
24,PIPO,14.6,43.3,61.2,,Measurement Issue,4330900,490001,NA,NA
1330,PIPO,14.6,50.8,69.3,,,4330730,490062,NA,NA
660,PIPO,14.6,45.5,73.7,,,4330850,490195,NA,NA
544,PIPO,14.6,45.3,61,,,4330840,490063,1,5.85
1968,PIPO,14.6,34.8,59.1,,,4330680,490075,NA,NA
1470,PIPO,14.6,34.6,74.3,lightning scar,,4330740,490205,NA,NA
1701,PIPO,14.6,32,70.3,,,4330700,490156,NA,NA
466,PIPO,14.6,30,63,,,4330880,490266,NA,NA
2034,PIPO,14.6,24.4,65.3,,,4330670,490179,NA,NA
1247,PIPO,14.6,24.3,56.9,,,4330770,490256,NA,NA
233,PIPO,14.6,23.6,62.1,,,4330890,490206,NA,NA
1694,PIPO,14.6,19.9,70.6,,,4330700,490141,NA,NA
1370,PIPO,14.6,18.4,63,,,4330730,490107,NA,NA
2112,PIPO,14.6,35,64.3,,,4330690,490277,NA,NA
243,PIPO,14.6,37.7,66.7,,,4330910,490219,NA,NA
68,PIPO,14.6,39.4,72.4,,,4330890,490059,NA,NA
167,PIPO,14.7,46.5,69.5,,2010 Height Issue,4330900,490117,NA,NA
2198,PIPO,14.7,19.9,58.8,,Forked above DBH,4330660,490037,NA,NA
375,PIPO,14.7,41,67.8,,,4330870,490129,NA,NA
579,PIPO,14.7,36.1,63.3,,,4330820,490092,NA,NA
1561,PIPO,14.7,35.9,60.6,,,4330710,490014,NA,NA
2022,PIPO,14.7,35.5,64.5,,,4330670,490142,NA,NA
1458,PIPO,14.7,33.7,57.1,,,4330750,490175,NA,NA
2137,PIPO,14.7,27.2,68.6,,,4330680,490284,NA,NA
731,PIPO,14.7,23.5,55.8,,,4330860,490294,NA,NA
489,PIPO,14.7,45.1,68.1,,,4330880,490295,NA,NA
235,PIPO,14.7,21.9,73.4,,,4330890,490207,NA,NA
1175,PIPO,14.7,18.2,66.2,,,4330790,490181,NA,NA
1182,PIPO,14.7,14.6,56.9,,,4330780,490196,NA,NA
1538,PIPO,14.7,14.3,60.6,,,4330750,490281,NA,NA
862,PIPO,14.8,23.5,43.7,,Dead Top,4330810,490136,NA,NA
1964,PIPO,14.8,28.5,60.6,,Forked above DBH,4330690,490062,NA,NA
2080,PIPO,14.8,18.3,69.6,,Forked above DBH,4330690,490218,NA,NA
273,PIPO,14.8,23.5,47.6,,Forked to 274,4330900,490269,NA,NA
1664,PIPO,14.8,34,61.1,,Measurement Issue,4330710,490122,NA,NA
150,PIPO,14.8,35,59.6,,Measurement Issue,4330900,490115,NA,NA
836,PIPO,14.8,40.6,71.9,,,4330800,490100,NA,NA
713,PIPO,14.8,36.5,66.2,,,4330830,490287,NA,NA
2273,PIPO,14.8,36.3,64.6,,,4330640,490118,NA,NA
1203,PIPO,14.8,35.3,63.7,,,4330790,490211,NA,NA
824,PIPO,14.8,30.5,68.5,,,4330810,490088,NA,NA
1429,PIPO,14.8,28.2,63.9,,,4330760,490153,NA,NA
1431,PIPO,14.8,21.5,63.9,,,4330750,490148,NA,NA
2588,PIPO,14.8,18.1,53.3,,,4330620,490174,NA,NA
290,PIPO,14.8,13.8,55,,,4330850,489996,NA,NA
2478,PIPO,14.8,13.3,45.2,,,4330620,490049,NA,NA
209,PIPO,14.8,12,54.8,,,4330900,490179,NA,NA
236,PIPO,14.8,34.8,69.5,,,4330910,490207,NA,NA
320,PIPO,14.8,52.1,71.8,,,4330860,490064,NA,NA
700,PIPO,14.8,20,68.9,,,4330850,490255,NA,NA
1,PIPO,14.8,29.5,66.8,,,4330900,489994,NA,NA
1163,PIPO,14.9,37.3,70.5,,Measurement Issue,4330780,490163,NA,NA
780,PIPO,14.9,22.4,49.6,,Measurement Issue,4330800,490037,NA,NA
86,PIPO,14.9,49.7,72.4,,Measurement Issue,4330900,490062,NA,NA
418,PIPO,14.9,56.7,74.4,,,4330860,490209,NA,NA
456,PIPO,14.9,53.7,74.6,,,4330870,490230,NA,NA
1141,PIPO,14.9,33,67.5,,,4330790,490147,NA,NA
330,PIPO,14.9,30.8,71.9,,,4330850,490083,NA,NA
2089,PIPO,14.9,27.6,65.3,,,4330690,490229,NA,NA
1529,PIPO,14.9,25.4,66.1,,,4330750,490262,NA,NA
1227,PIPO,14.9,22.9,59.6,,,4330770,490239,5,5.09
2025,PIPO,14.9,17.4,51.5,,,4330690,490148,NA,NA
1902,PIPO,14.9,27.1,61,,,4330670,490015,NA,NA
606,PIPO,14.9,13.8,73.6,,,4330830,490119,NA,NA
499,PIPO,14.9,31.5,75.7,,,4330820,490013,NA,NA
1067,PIPO,14.9,19.7,55.7,,,4330770,490044,NA,NA
588,PIPO,14.9,13.9,64.1,,,4330820,490115,NA,NA
2173,PIPO,15,17.8,52.2,?,DBH taken at 6.8',4330650,490040,NA,NA
2670,PIPO,15,29.7,37.6,,Forked above DBH,4330640,490249,NA,NA
2114,PIPO,15,26.7,62.5,,Forked above DBH,4330690,490281,NA,NA
2486,PIPO,15,28.5,62.4,,Measurement Issue,4330600,490055,NA,NA
708,PIPO,15,42.3,61.7,,,4330840,490285,NA,NA
381,PIPO,15,36.3,68.4,,,4330870,490136,NA,NA
2304,PIPO,15,34.5,62.9,,,4330640,490163,NA,NA
1361,PIPO,15,30.6,61.7,,,4330740,490082,NA,NA
2338,PIPO,15,23.6,55.4,,,4330670,490194,NA,NA
1016,PIPO,15,23.3,60.5,,,4330780,490008,NA,NA
1718,PIPO,15,20.5,56.7,,,4330720,490162,3,6.3
1732,PIPO,15,20,44.1,,,4330700,490181,NA,NA
1192,PIPO,15,5.1,66.9,,,4330770,490205,NA,NA
34,PIPO,15,45.1,70.8,,,4330890,490032,NA,NA
2197,PIPO,15,31.3,59.2,,,4330650,490038,NA,NA
1713,PIPO,15.1,43.9,66.1,,,4330720,490149,NA,NA
327,PIPO,15.1,38,70,,,4330840,490067,1,5.04
1812,PIPO,15.1,34.1,69,,,4330730,490246,NA,NA
390,PIPO,15.1,26.8,56.8,,,4330870,490160,NA,NA
655,PIPO,15.1,26.5,66.6,,,4330850,490197,NA,NA
2019,PIPO,15.1,24.4,61.8,,,4330670,490134,NA,NA
486,PIPO,15.1,24.1,57,,,4330880,490288,NA,NA
1940,PIPO,15.1,24.1,52.1,,,4330680,490039,NA,NA
1008,PIPO,15.1,34.4,60.2,,,4330820,490292,NA,NA
2095,PIPO,15.1,20.1,53.6,,,4330680,490242,NA,NA
1796,PIPO,15.1,46.8,67.8,,,4330720,490224,NA,NA
1696,PIPO,15.1,16.7,64,,,4330700,490147,NA,NA
2485,PIPO,15.1,34.8,67.7,,,4330600,490054,NA,NA
2008,PIPO,15.1,11,68.2,,,4330690,490130,NA,NA
2140,PIPO,15.2,30.1,67,,Forked above DBH,4330680,490303,NA,NA
1443,PIPO,15.2,21,64.3,,Forked above DBH,4330740,490172,NA,NA
773,PIPO,15.2,54.6,69.2,,Measurement Issue,4330800,490022,NA,NA
1939,PIPO,15.2,29.2,59.7,,Measurement Issue,4330680,490046,NA,NA
1161,PIPO,15.2,24,62.7,,Measurement Issue,4330770,490168,NA,NA
1766,PIPO,15.2,42.9,68.5,,,4330720,490219,NA,NA
933,PIPO,15.2,34.2,66.9,,,4330820,490211,NA,NA
2159,PIPO,15.2,33.8,70.9,,,4330640,490010,NA,NA
1225,PIPO,15.2,33.8,62.8,,,4330760,490223,NA,NA
352,PIPO,15.2,32,69.4,,,4330860,490108,NA,NA
1835,PIPO,15.2,21.3,55.8,,,4330720,490258,NA,NA
2372,PIPO,15.2,17.2,45.7,,,4330660,490227,NA,NA
2139,PIPO,15.2,11.4,55.9,,,4330680,490302,NA,NA
712,PIPO,15.2,37.2,68.4,,,4330830,490285,NA,NA
1780,PIPO,15.3,41.2,67.9,,Forked above DBH,4330730,490210,NA,NA
270,PIPO,15.3,47.6,65.5,,,4330910,490255,NA,NA
830,PIPO,15.3,46.7,75.2,,,4330810,490101,NA,NA
1485,PIPO,15.3,39.3,66.3,,,4330730,490218,NA,NA
827,PIPO,15.3,37.7,67.2,,,4330810,490096,NA,NA
717,PIPO,15.3,36.3,66.1,,,4330830,490289,NA,NA
884,PIPO,15.3,35.8,62.8,,,4330790,490160,NA,NA
2290,PIPO,15.3,35.1,67.2,,,4330660,490146,NA,NA
837,PIPO,15.3,31.5,64.2,,,4330800,490101,NA,NA
2014,PIPO,15.3,25.7,64.2,,,4330680,490143,NA,NA
808,PIPO,15.3,24.1,74.5,,,4330790,490069,NA,NA
190,PIPO,15.3,23.8,62.1,,,4330890,490156,NA,NA
2314,PIPO,15.3,21.1,60,,,4330660,490164,NA,NA
2263,PIPO,15.3,19.4,53.6,,,4330640,490111,NA,NA
1264,PIPO,15.3,36.3,61.5,,,4330780,490278,NA,NA
1637,PIPO,15.3,14,56.5,,,4330690,490092,NA,NA
287,PIPO,15.3,12.9,52.4,,,4330860,489999,NA,NA
310,PIPO,15.4,0,28.3,,Dead,4330840,490049,NA,NA
667,PIPO,15.4,45.4,67.4,,Firescar,4330840,490218,NA,NA
2277,PIPO,15.4,25,55,,Measurement Issue,4330660,490111,NA,NA
1189,PIPO,15.4,48.3,68.6,,,4330770,490212,NA,NA
2241,PIPO,15.4,42.7,64.5,,,4330630,490091,NA,NA
2260,PIPO,15.4,36.7,54.2,,,4330640,490113,NA,NA
2147,PIPO,15.4,35.4,72.4,,,4330700,490309,NA,NA
2398,PIPO,15.4,34.8,64.5,,,4330650,490258,NA,NA
1442,PIPO,15.4,33.8,64.2,,,4330730,490180,NA,NA
1041,PIPO,15.4,30.1,60.1,,,4330760,490015,NA,NA
2246,PIPO,15.4,27.7,71.7,,,4330650,490099,NA,NA
726,PIPO,15.4,26.7,67.8,,,4330850,490291,NA,NA
977,PIPO,15.4,26.5,59.1,,,4330800,490263,NA,NA
1136,PIPO,15.4,24.2,62.2,,,4330780,490143,NA,NA
921,PIPO,15.4,23.9,55.3,,,4330800,490209,NA,NA
1462,PIPO,15.4,22.2,62,,,4330740,490194,NA,NA
1214,PIPO,15.4,22.1,57.3,,,4330780,490231,NA,NA
350,PIPO,15.4,19.1,61.4,,,4330850,490112,NA,NA
1432,PIPO,15.4,14.1,69.9,,,4330750,490145,NA,NA
1891,PIPO,15.4,28,61.4,,,4330730,490308,NA,NA
269,PIPO,15.4,8.5,54.1,,,4330910,490264,NA,NA
1152,PIPO,15.5,26.4,63.3,,1151 and 1152 Forked Below DBH,4330760,490182,NA,NA
784,PIPO,15.5,23.9,47.4,,Forked above DBH,4330800,490040,NA,NA
224,PIPO,15.5,49.3,61.4,,Measurement Issue,4330910,490199,NA,NA
602,PIPO,15.5,52.1,71.4,,,4330840,490114,NA,NA
709,PIPO,15.5,48.6,64.5,,,4330840,490282,NA,NA
318,PIPO,15.5,42.3,79.4,,,4330860,490060,NA,NA
797,PIPO,15.5,36,72.4,,,4330810,490076,NA,NA
2255,PIPO,15.5,34.3,55,,,4330660,490100,NA,NA
1360,PIPO,15.5,31.1,74.2,,,4330740,490081,NA,NA
247,PIPO,15.5,24.4,61.2,,,4330910,490226,NA,NA
1606,PIPO,15.5,23.1,58.1,,,4330710,490053,NA,NA
1091,PIPO,15.5,18.3,72.7,,,4330760,490081,NA,NA
1638,PIPO,15.5,15.8,68.3,,,4330690,490096,NA,NA
239,PIPO,15.5,14.7,55.8,,,4330910,490214,NA,NA
302,PIPO,15.5,14.9,55.1,,,4330850,490012,NA,NA
1409,PIPO,15.5,27.7,61.8,MPB,,4330740,490154,NA,NA
160,PIPO,15.5,32.9,69.6,,,4330910,490101,NA,NA
919,PIPO,15.6,32.9,61.7,,Forked above DBH,4330800,490202,NA,NA
2537,PIPO,15.6,38.8,58.9,,Measurement Issue,4330620,490095,NA,NA
102,PIPO,15.6,45.6,69.7,,Measurement Issue,4330880,490080,NA,NA
894,PIPO,15.6,44.9,71.8,,,4330810,490169,NA,NA
511,PIPO,15.6,41.1,71.7,,,4330820,490024,NA,NA
1460,PIPO,15.6,36.8,68,,,4330760,490185,NA,NA
1023,PIPO,15.6,36,63.2,,,4330760,490006,NA,NA
343,PIPO,15.6,34.3,49,,,4330850,490089,NA,NA
1923,PIPO,15.6,32.7,69.7,,,4330670,490023,NA,NA
2336,PIPO,15.6,24,54.7,,,4330650,490178,NA,NA
2341,PIPO,15.6,22.8,52.9,,,4330650,490208,NA,NA
1087,PIPO,15.6,18.8,68.2,,,4330760,490066,NA,NA
1238,PIPO,15.6,18.8,56.3,,,4330780,490260,NA,NA
2285,PIPO,15.6,40.1,69.3,,,4330660,490140,NA,NA
71,PIPO,15.6,34.1,66,,,4330890,490060,NA,NA
461,PIPO,15.6,20,46.9,,,4330870,490255,NA,NA
2691,PIPO,15.6,23,56.5,,,4330610,490258,NA,NA
421,PIPO,15.7,24.3,71.6,,Forked above DBH,4330880,490209,NA,NA
2012,PIPO,15.7,16.9,50.2,,Measurement Issue,4330680,490139,NA,NA
898,PIPO,15.7,51.7,74.3,,,4330820,490176,NA,NA
407,PIPO,15.7,50.9,72.2,,,4330850,490192,NA,NA
324,PIPO,15.7,43.1,66.3,,,4330850,490059,1,6.44
724,PIPO,15.7,35.7,67.6,,,4330850,490290,NA,NA
2115,PIPO,15.7,35,60.8,,,4330700,490274,NA,NA
2162,PIPO,15.7,34.5,60.6,,,4330630,490011,NA,NA
1266,PIPO,15.7,33.1,61.8,,,4330780,490281,NA,NA
443,PIPO,15.7,29,65.1,,,4330860,490221,NA,NA
2604,PIPO,15.7,28.1,58,,,4330620,490197,NA,NA
2655,PIPO,15.7,27.9,54.9,,,4330630,490231,NA,NA
595,PIPO,15.7,26.6,72.5,,,4330840,490106,NA,NA
268,PIPO,15.7,25.5,66.6,,,4330890,490269,NA,NA
1365,PIPO,15.7,21.6,64.8,,,4330750,490089,NA,NA
1352,PIPO,15.7,19.4,62.2,,,4330730,490081,NA,NA
2708,PIPO,15.7,19.3,54.6,,,4330640,490287,NA,NA
1592,PIPO,15.7,18,66.1,,,4330700,490060,NA,NA
812,PIPO,15.7,28,75.8,,,4330790,490073,NA,NA
1367,PIPO,15.7,14.9,61.3,,,4330740,490087,NA,NA
2727,PIPO,15.7,23.3,55.2,,,4330630,490313,NA,NA
2081,PIPO,15.7,17.1,72.1,,,4330690,490218,NA,NA
1588,PIPO,15.7,23,70.7,,,4330700,490056,NA,NA
8,PIPO,15.7,40.7,79.8,,,4330880,490000,NA,NA
672,PIPO,15.7,35,73.4,,,4330830,490231,NA,NA
2394,PIPO,15.7,14.6,58.2,ALIVE,,4330670,490242,NA,NA
633,PIPO,15.8,42.3,71.6,,Measurement Issue,4330840,490188,NA,NA
1824,PIPO,15.8,23.5,62.5,,Measurement Issue,4330730,490260,NA,NA
359,PIPO,15.8,21.5,52.1,,Measurement Issue,4330870,490101,NA,NA
1034,PIPO,15.8,13,58.4,,Measurement Issue,4330750,490023,NA,NA
400,PIPO,15.8,40,75,,,4330850,490150,NA,NA
474,PIPO,15.8,39.1,70.5,,,4330880,490271,NA,NA
964,PIPO,15.8,30.4,63.7,,,4330820,490245,NA,NA
593,PIPO,15.8,27.6,69.2,,,4330830,490107,NA,NA
1257,PIPO,15.8,24.6,67,,,4330780,490267,NA,NA
1691,PIPO,15.8,24.1,59,,,4330700,490132,NA,NA
1469,PIPO,15.8,22.3,68,,,4330740,490206,NA,NA
908,PIPO,15.8,22.3,64,,,4330820,490191,NA,NA
303,PIPO,15.8,19.3,55.4,,,4330860,490012,NA,NA
1401,PIPO,15.8,18.2,61.3,,,4330730,490131,NA,NA
2417,PIPO,15.8,16.3,43.1,,,4330660,490313,NA,NA
326,PIPO,15.8,29.5,68.6,,,4330850,490067,1,7.06
244,PIPO,15.8,16.7,67.4,,,4330910,490226,NA,NA
646,PIPO,15.8,29,64.1,,,4330840,490210,NA,NA
1711,PIPO,15.9,24.6,59.9,,"Forked above DBH, measurement issue",4330730,490153,NA,NA
2352,PIPO,15.9,24.4,51.2,,Forked; Leaning,4330640,490217,NA,NA
1511,PIPO,15.9,30.1,71.6,,Measurement Issue,4330740,490257,NA,NA
1521,PIPO,15.9,60.5,60.7,,,4330740,490271,NA,NA
765,PIPO,15.9,48.9,77.1,,,4330810,490007,NA,NA
410,PIPO,15.9,44.4,72.6,,,4330850,490196,NA,NA
699,PIPO,15.9,41,69.1,,,4330840,490257,NA,NA
1744,PIPO,15.9,38.8,51.1,,,4330730,490189,NA,NA
608,PIPO,15.9,36.6,77.4,,,4330850,490123,NA,NA
562,PIPO,15.9,36.2,68.9,,,4330830,490076,NA,NA
313,PIPO,15.9,32.2,68.1,,,4330860,490057,NA,NA
1209,PIPO,15.9,28.3,66.4,,,4330790,490226,NA,NA
1733,PIPO,15.9,24.6,56.2,,,4330710,490189,NA,NA
465,PIPO,15.9,19.5,52.5,,,4330870,490267,NA,NA
2063,PIPO,15.9,16.5,62.4,,,4330680,490213,NA,NA
231,PIPO,15.9,9.8,64.2,,,4330900,490194,NA,NA
38,PIPO,15.9,35.2,74.1,,,4330890,490038,NA,NA
960,PIPO,16,38.1,70.3,,Dead Top,4330820,490234,NA,NA
1435,PIPO,16,40.7,61.6,,Forked above DBH,4330750,490167,NA,NA
439,PIPO,16,57.4,70.8,,Measurement Issue,4330850,490213,NA,NA
2309,PIPO,16,54.7,66.9,,,4330660,490156,NA,NA
846,PIPO,16,41.8,64.6,,,4330790,490097,2,7.04
2023,PIPO,16,35.1,67.5,,,4330670,490149,NA,NA
911,PIPO,16,33.8,62.5,,,4330810,490194,NA,NA
2538,PIPO,16,32.8,65.3,,,4330630,490100,NA,NA
1212,PIPO,16,29.6,65.3,,,4330780,490225,NA,NA
873,PIPO,16,28.9,67,,,4330800,490142,NA,NA
980,PIPO,16,37.8,72,,,4330810,490260,NA,NA
2312,PIPO,16,22.6,63.3,,,4330660,490170,NA,NA
1468,PIPO,16,20.3,70.8,,,4330740,490210,NA,NA
1577,PIPO,16,18.5,59,,,4330720,490043,NA,NA
1283,PIPO,16,25.5,67.8,,,4330780,490289,NA,NA
1476,PIPO,16,27.5,73.8,,,4330760,490202,NA,NA
2528,PIPO,16,27.6,67.3,,,4330620,490091,NA,NA
725,PIPO,16,45.9,74.7,,,4330850,490290,NA,NA
177,PIPO,16.1,49.2,74.7,,2010 Height Issue,4330880,490143,NA,NA
1046,PIPO,16.1,39.7,61,,Measurement Issue,4330770,490022,NA,NA
2603,PIPO,16.1,33.2,61.8,,Measurement Issue,4330620,490201,NA,NA
1137,PIPO,16.1,20,62.2,,Measurement Issue,4330770,490137,NA,NA
473,PIPO,16.1,48.9,66.1,,,4330880,490270,NA,NA
582,PIPO,16.1,44.4,67.5,,,4330820,490102,NA,NA
1407,PIPO,16.1,41.5,75.4,on border,,4330730,490153,NA,NA
